sop_class_name,analysis_result_id,validator,message_class_id,severity_as_emitted,objects,message_template
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,497ed00da77d,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0196> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,b6a12813ecab,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0237> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,7f03a400ba9e,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0197> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,1d10836cacf1,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0049> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,617e472e86fa,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0042> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,0244dc295464,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0033> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,fcc586a622ce,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0184> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,d7d1e2809766,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0257> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,1266903bee45,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0055> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,33ee366c5845,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0263> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,e48940036655,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0046> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,1028c5cfaebd,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0241> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,f65bcd065012,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0054> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,e6a4f42469aa,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0234> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,9f41b13e586d,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0183> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,6652ef729714,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0200> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,0f97db3c4620,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0171> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,4589e75b085c,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0051> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,f0e24080f463,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0181> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,a75724497624,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0238> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,06af57d8aaf9,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0034> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,21b6f022dcfe,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0056> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,1dfb0ae6e621,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0212> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,254a6dd2c787,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0211> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,e0daf40d7fb3,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0189> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,94b72a29f5c7,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0179> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,f1232a8afdde,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0060> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,46de000a9c6a,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0230> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,02b061ab752b,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0249> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,a97cf8231313,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0034> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,6cd6423fe636,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0203> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,33263af04e7f,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0193> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,b0d6ec611281,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0041> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,17289fd4a9e5,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0052> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,187fa478c0d0,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0264> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,1f12c372ab7b,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0251> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,f72c18531f59,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0254> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,2881bdd5b824,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0188> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,bbafd8ba35c7,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0170> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,c98e8c1347bc,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0242> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,4742318c58fb,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0235> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,6e82a2185073,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0036> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,197c2c602bd7,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0062> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,8d8c643de478,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0222> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,7e9b83a2e3b3,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0038> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,c32fe83f0ce1,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0259> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,ff9b8c08949a,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0058> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,20c3edd38e71,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0093> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,f8cdad39394b,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0068> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,5afbe3b9649e,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0080> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,b1073344f923,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0096> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,05a6f6a9a886,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0009> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,d6c1ff41b15d,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0187> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,48589e367d4c,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0129> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,085a514803f1,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0006> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,47eb79e40fa8,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0110> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,531f57b55e75,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0111> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,c82d2287f494,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0098> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,9bcbec13dbea,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0109> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,42981fc6bcfa,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0046> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,ad1a7d759063,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0208> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,d1435da2903b,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0014> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,62eccddecd81,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0070> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,38382fc90bd8,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0252> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,361ea418732d,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0008> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,df3aa4a1cb16,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0048> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,2e26eb3c3e7a,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0042> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,e1e479f2be6b,Warning,3,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0047> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,8e84f346ad5c,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0047> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,397ea6082dac,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0100> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,a1b008a0130d,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0146> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,38ce21010259,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-E0002> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,531aaa3bc738,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0005> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,93c709fdeeab,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0018> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,4d4db29db474,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0052> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,61fee55ade99,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0044> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,0f772497ce48,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0160> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,21b167f7b90d,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0138> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,7576c88dfdd8,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0144> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,51a49e39a95e,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0009> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,c1239f85591a,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0043> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,59bb02e602f5,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0006> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,75cdccbff409,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0015> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,49ddc8eedd79,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0059> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,7f9b61ed05bb,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0025> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,8804cd0047a4,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0016> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,4862e47f5cc2,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0023> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,93360b066a93,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0014> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,0cd144cbc367,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0074> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,c3b5088afc4b,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0145> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,7ecaf97f9b18,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0089> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,fc885f486427,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0142> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,b5fc1a766a76,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0088> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,82f252383151,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0026> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,306dd7bfc08e,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0007> - Retired Person Name form
Comprehensive 3D SR Storage,lung_pet_ct_dx_annotations,dciodvfy,da2a597cad03,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0163> - Retired Person Name form
