writer,sop_class,variant,variant_title,validator,message_class_id,message_template,severity_as_emitted,sop_instance_uid,not_applicable,not_applicable_reason,validator_returncode,object_file
highdicom,SEG BINARY,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V8.dcm
highdicom,SEG BINARY,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V8.dcm
highdicom,SEG BINARY,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V8.dcm
highdicom,SEG BINARY,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V8.dcm
highdicom,SEG BINARY,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V8.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,6d68f2f84402,(TAG) ? - Warning - Private tag without owner,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,b903c91df2c4,(TAG) ? Error - Tag read failed - Implicit VR encoding even though supposed to be explicit,UNCLASSIFIED,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,6ae74d4e349f,(TAG) ? - Error - Bad Value Length - not a multiple of 2 - VL is 0x3e1454db should be 0x3e1454dc,Error,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,eaf1dc000183,Error - Dicom dataset read failed,Error,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,323af3b001a4,Error - MediaStorageSOPInstanceUID but missing SOPInstanceUID and not a directory,Error,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,cb62c62d3021,Error - MediaStorageSOPClassUID but missing SOPClassUID and not a directory,Error,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,41e32cbf96c8,Warning - Missing attribute or value that would be needed to build DICOMDIR - Patient ID,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,be7924fc3263,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study Date,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,4a71864409dc,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study Time,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,815f5dab3ba7,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study ID,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,f5a58bfff5be,Warning - Missing attribute or value that would be needed to build DICOMDIR - Modality,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,48acb7fdcf5c,Warning - Missing attribute or value that would be needed to build DICOMDIR - Series Number,Warning,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,ead28f7dd7cc,Error - Information Object Not found,Error,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG BINARY,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.53279858359863007732440342207532793,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_binary\V9.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dciodvfy,,,,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,0,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0,baseline as emitted,dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\w1\seg_fractional.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dciodvfy,,,,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V0R.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,4230d9c6882f,Warning - Attribute is not present in standard DICOM IOD - (TAG) DS Slice Thickness,Warning,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,1e5af1bdbedd,Warning - Dicom dataset contains attributes not present in standard DICOM IOD - this is a Standard Extended SOP Class,Warning,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,9763a326fc23,Module <General> Tag (TAG) (Slice Thickness) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V1.dcm
highdicom,SEG FRACTIONAL,V2,SegmentIdentificationSequence moved from Per-Frame to Shared,dciodvfy,,,,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V2.dcm
highdicom,SEG FRACTIONAL,V2,SegmentIdentificationSequence moved from Per-Frame to Shared,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V2.dcm
highdicom,SEG FRACTIONAL,V2,SegmentIdentificationSequence moved from Per-Frame to Shared,dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.21667415077615376704205767044300594,False,,6,D:\Radiology\Colophon\_cache\fixture\variants\w1\seg_fractional\V2.dcm
